branch,x,cp_min,cp_max,u_model
suction,0.7473543381052631,-0.43118806581301994,-0.34961789694574713,0.040785084433636404
suction,0.7498366101654135,-0.4274878885598102,-0.34538485760806936,0.04105151547587041
suction,0.7523188822255639,-0.42355594978196603,-0.34146014796001056,0.041047900910977736
suction,0.7548011542857143,-0.4196168508941721,-0.33754496394172107,0.04103594347622552
suction,0.7572834263458647,-0.41567775200637824,-0.3336297799234315,0.041023986041473365
suction,0.759765698406015,-0.4117386531185844,-0.329714595905142,0.04101202860672118
suction,0.7622479704661653,-0.40784677744690895,-0.3257994118868527,0.04102368278002813
suction,0.7647302425263157,-0.40409061969462323,-0.3218842278685632,0.04110319591303002
suction,0.7672125145864661,-0.4008510407759934,-0.3181644341082532,0.041343303333870096
suction,0.7696947866466165,-0.39837013971606033,-0.31473160189742233,0.041819268909319
suction,0.7721770587067669,-0.3958892386561273,-0.3112987696865914,0.042295234484767935
suction,0.7746593307669173,-0.39340833759619426,-0.3078659374757606,0.04277120006021684
suction,0.7771416028270677,-0.3909274365362612,-0.3044331052649297,0.043247165635665746
suction,0.779623874887218,-0.38844653547632824,-0.30100027305409904,0.043723131211114596
suction,0.7821061469473684,-0.3859656344163952,-0.2975674408432682,0.0441990967865635
suction,0.7845884190075187,-0.38347444019589155,-0.2937620141056233,0.044856213045134125
suction,0.7870706910676691,-0.3809812930699463,-0.28988589558444805,0.04554769874274914
suction,0.7895529631278195,-0.3784881459440011,-0.2860097770632728,0.04623918444036415
suction,0.7920352351879699,-0.37599499881805587,-0.2821336585420976,0.046930670137979136
suction,0.7945175072481202,-0.37350185169211075,-0.2782575400209225,0.04762215583559412
suction,0.7969997793082706,-0.3710087045661655,-0.27438142149974726,0.048313641533209134
suction,0.799482051368421,-0.3681769337165222,-0.27041726914229813,0.04887983228711204
suction,0.8019643234285714,-0.3645978687270706,-0.26625883869578343,0.049169515015643595
suction,0.8044465954887218,-0.361018803737619,-0.2621004082492688,0.04945919774417512
suction,0.8069288675488722,-0.3574397387481674,-0.25794197780275413,0.04974888047270665
suction,0.8094111396090226,-0.3538606737587159,-0.2537835473562394,0.05003856320123823
suction,0.8118934116691728,-0.35028160876926445,-0.24962511690972494,0.050328245929769755
suction,0.8143756837293232,-0.34670254377981286,-0.2454626816423347,0.05061993106873908
suction,0.8168579557894736,-0.3433091990755099,-0.24165117042099427,0.05082901432725781
suction,0.819340227849624,-0.3399654677660244,-0.23795006920401626,0.05100769928100406
suction,0.8218224999097744,-0.3366217364565388,-0.23424896798703826,0.051186384234750276
suction,0.8243047719699248,-0.3332780051470533,-0.23054786677006026,0.05136506918849652
suction,0.8267870440300752,-0.3299342738375678,-0.22684676555308225,0.05154375414224277
suction,0.8292693160902255,-0.3265905425280824,-0.22314566433610442,0.05172243909598899
suction,0.8317515881503759,-0.3234656593046019,-0.21953310116434588,0.05196627907012802
suction,0.8342338602105263,-0.3209430438040969,-0.21616419379906207,0.052389425002517406
suction,0.8367161322706766,-0.3184204283035918,-0.21279528643377824,0.05281257093490678
suction,0.839198404330827,-0.3158978128030867,-0.20942637906849443,0.05323571686729614
suction,0.8416806763909774,-0.3133751973025816,-0.2060574717032106,0.053658862799685514
suction,0.8441629484511278,-0.3108525818020766,-0.20268856433792679,0.0540820087320749
suction,0.8466452205112781,-0.3083299663015716,-0.19931965697264312,0.05450515466446425
suction,0.8491274925714285,-0.305905896767578,-0.19586191550090432,0.05502199063333685
suction,0.8516097646315789,-0.3035151157476193,-0.1923741661505664,0.05557047479852645
suction,0.8540920366917293,-0.30112433472766065,-0.18888641680022852,0.05611895896371606
suction,0.8565743087518797,-0.29873355370770194,-0.18539866744989064,0.05666744312890565
suction,0.8590565808120301,-0.29634277268774323,-0.18191091809955276,0.057215927294095234
suction,0.8615388528721803,-0.29395199166778463,-0.17842316874921502,0.057764411459284806
suction,0.8640211249323307,-0.29146978018840713,-0.1749104818353888,0.05827964917650917
suction,0.8665033969924811,-0.2887205307789213,-0.17132496060159738,0.058697785088661955
suction,0.8689856690526315,-0.2859712813694355,-0.167739439367806,0.05911592100081475
suction,0.8714679411127819,-0.28322203195994966,-0.16415391813401461,0.05953405691296752
suction,0.8739502131729323,-0.2804727825504638,-0.1605683969002232,0.05995219282512031
suction,0.8764324852330827,-0.277723533140978,-0.15698287566643182,0.06037032873727308
suction,0.878914757293233,-0.2749742837314923,-0.15339735443264058,0.06078846464942586
suction,0.8813970293533834,-0.2722816071411234,-0.1499276234577245,0.06117699184169946
suction,0.8838793014135338,-0.26960534473051634,-0.14649148815920396,0.06155692828565619
suction,0.8863615734736842,-0.2669290823199092,-0.14305535286068344,0.06193686472961288
suction,0.8888438455338346,-0.2642528199093021,-0.1396192175621629,0.06231680117356961
suction,0.891326117593985,-0.26157655749869496,-0.13618308226364237,0.0626967376175263
suction,0.8938083896541353,-0.2589002950880879,-0.13274694696512182,0.06307667406148303
